1206	340	55	g
1207	345	55	g
1208	350	55	g
1209	355	55	g
1210	330	50	g
1211	335	50	g
1212	340	50	g
1213	345	50	g
1214	350	50
1215	355	50	g
1216	330	45	g
1217	335	45	g
1218	340	45	g
1219	345	45	g
1220	350	45	g
1221	355	45	g
1222	330	40	g
1223	335	40	g
1224	340	40	g
1225	345	40	g
1226	350	40	g
1227	355	40	g
1228	330	35	g
1229	335	35	g
1230	340	35	g
1231	345	35	g
1232	350	35	g
1233	355	35	g
# 04:00 hr movies group (complete)
1234	405	120	g
1235	410	120	g
1236	420	120	g
1237	425	120	g
1238	400	115	g
1239	405	115	g
1240	410	115	g
1241	415	115	g
1242	420	115	g
1243	425	115	g
1244	400	110	g
1245	405	110	g
1246	410	110
1247	415	110	g
1248	420	110	g
1249	425	110	g
1250	400	105	g
1251	405	105	g
1252	410	105	g
1253	415	105
1254	420	105	g
1255	425	105	g
1256	400	100	g
1257	405	100	g
1258	410	100	g
1259	415	100	g
1260	420	100	g
1261	425	100	g
1262	400	95	g
1263	405	95	g
1264	410	95	g
1265	415	95	g
1266	420	95	g
1267	425	95	
# 12:00 hr movies group (complete)
1268	1205	120	g
1269	1210	120	g
1270	1220	120	g
1271	1225	120	g
1272	1200	115	g
1273	1205	115	g
1274	1210	115	g
1275	1215	115	g
1276	1220	115	g
1277	1225	115	g
1278	1200	110	g
1279	1205	110	g
1280	1210	110	g
1281	1215	110	g
1282	1220	110	g
1283	1225	110	g
1284	1200	105	g
1285	1205	105	g
1286	1210	105	g
1287	1215	105	g
1288	1220	105	g
1289	1225	105	g
1290	1200	100	g
1291	1205	100	g
1292	1210	100
1293	1215	100	g
1294	1220	100	g
1295	1225	100	g
1296	1200	95	g
1297	1205	95	g
1298	1210	95	g
1299	1215	95	g
1300	1220	95	g
1301	1225	95	g
# 14:00 hr movies group (complete)
1302	1405	120	g
1303	1410	120	g
1304	1420	120	g
1305	1425	120	g
1306	1400	115
1307	1405	115
1308	1410	115	g
1309	1415	115	g
1310	1420	115	g
1311	1425	115	g
1312	1400	110
1313	1405	110	g
1314	1410	110	g
1315	1415	110	g
1316	1420	110	g
1317	1425	110	g
1318	1400	105
1319	1405	105	g
1320	1410	105	g
1321	1415	105	g
1322	1420	105	g
1323	1425	105	g
1324	1400	100	g
1325	1405	100	g
1326	1410	100	g
1327	1415	100	g
1328	1420	100	g
1329	1425	100	g
1330	1400	95
1331	1405	95	g
1332	1410	95	g
1333	1415	95
1334	1420	95	g
1335	1425	95	g
# 13:30 hr movies group (complete)
1336	1535	120	g
1337	1540	120	g
1338	1550	120	g
1339	1555	120	g
1340	1530	115	g
1341	1535	115	g
1342	1540	115	g
1343	1545	115	g
1344	1550	115	g
1345	1555	115	g
1346	1530	110	g
1347	1535	110	g
1348	1540	110	g
1349	1545	110	g
1350	1550	110	g
1351	1555	110	g
1352	1530	105	g
1353	1535	105	g
1354	1540	105	g
1355	1545	105
1356	1550	105	g
1357	1555	105	g
1358	1530	100	g
1359	1535	100	g
1360	1540	100	g
1361	1545	100	g
1362	1550	100
1363	1555	100	g
1364	1530	95
1365	1535	95	g
1366	1540	95	g
1367	1545	95	g
1368	1550	95	g
1369	1555	95	g
# 21:00 hr short progs group (complete)
1370	2105	60	g
1371	2110	60	g
1372	2120	60	g
1373	2125	60
1374	2100	55	g
1375	2105	55
1376	2110	55	g
1377	2115	55	g
1378	2120	55	g
1379	2125	55
1380	2100	50
1381	2105	50	g
1382	2110	50	g
1383	2115	50	g
1384	2120	50
1385	2125	50	g
1386	2100	45
1387	2105	45	g
1388	2110	45	g
1389	2115	45	g
1390	2120	45	g
1391	2125	45	g
1392	2100	40	g
1393	2105	40	g
1394	2110	40	g
1395	2115	40	g
1396	2120	40	g
1397	2125	40	g
1398	2100	35	g
1399	2105	35	g
1400	2110	35	g
1401	2115	35	g
1402	2120	35	g
1403	2125	35	g
# 21:30 hr short progs group (complete)
1404	2135	60	g
1405	2140	60	g
1406	2150	60	g
1407	2155	60	g
1408	2130	55
1409	2135	55	g
1410	2140	55	g
1411	2145	55	g
1412	2150	55
1413	2155	55	g
1414	2130	50
1415	2135	50	g
1416	2140	50	g
1417	2145	50	g
1418	2150	50	g
1419	2155	50	g
1420	2130	45
1421	2135	45	g
1422	2140	45	g
1423	2145	45	g
1424	2150	45	g
1425	2155	45	g
1426	2130	40
1427	2135	40	g
1428	2140	40	g
1429	2145	40	g
1430	2150	40	g
1431	2155	40	g
1432	2130	35	g
1433	2135	35	g
1434	2140	35	g
1435	2145	35	g
1436	2150	35	g
1437	2155	35	g
# 22:00 hr short progs group (complete)
1438	2205	60	g
1439	2210	60	g
1440	2220	60	g
1441	2225	60	g
1442	2200	55
1443	2205	55	g
1444	2210	55	g
1445	2215	55	g
1446	2220	55	g
1447	2225	55	g
1448	2200	50
1449	2205	50	g
1450	2210	50	g
1451	2215	50	g
1452	2220	50	g
1453	2225	50	g
1454	2200	45	g
1455	2205	45	g
1456	2210	45	g
1457	2215	45	g
1458	2220	45	g
1459	2225	45	g
1460	2200	40
1461	2205	40	g
1462	2210	40	g
1463	2215	40	g
1464	2220	40
1465	2225	40	g
1466	2200	35	g
1467	2205	35	g
1468	2210	35	g
1469	2215	35	g
1470	2220	35	g
1471	2225	35	g
# 22:30 hr short progs group (complete)
1472	2235	60	g
1473	2240	60
1474	2250	60
1475	2255	60
1476	2200	55	g
1477	2205	55	g
1478	2210	55	g
1479	2215	55	g
1480	2220	55	g
1481	2225	55	g
1482	2230	50	g
1483	2235	50	g
1484	2240	50
1485	2245	50	g
1486	2250	50	g
1487	2255	50	g
1488	2230	45
1489	2235	45	g
1490	2240	45
1491	2245	45	g
1492	2250	45	g
1493	2255	45	g
1494	2230	40	g
1495	2235	40	g
1496	2240	40	g
1497	2245	40	g
1498	2250	40	g
1499	2255	40	g
1500	2230	35
1501	2235	35	g
1502	2240	35	g
1503	2245	35	g
1504	2250	35	g
1505	2255	35	g
# 23:00 hr short progs group (complete)
1506	2305	60	
1507	2310	60	
1508	2320	60	g
1509	2325	60
1510	2300	55	g
1511	2305	55	g
1512	2310	55	g
1513	2315	55	g
1514	2320	55	g
1515	2325	55	g
1516	2300	50	g
1517	2305	50	g
1518	2310	50	g
1519	2315	50
1520	2320	50	g
1521	2325	50	g
1522	2300	45	g
1523	2305	45	g
1524	2310	45
1525	2315	45	g
1526	2320	45	g
1527	2325	45	g
1528	2300	40	g
1529	2305	40	g
1530	2310	40	g
1531	2315	40
1532	2320	40
1533	2325	40	g
1534	2300	35
1535	2305	35	g
1536	2310	35	g
1537	2315	35	g
1538	2320	35	g
1539	2325	35	g
# 23:30 hr short progs group (complete)
1540	2335	60	g
