date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:59:34	33645/33645	---MC-	200	added ('OK')	text/html	date:Sat,%2014%20Dec%202024%2009:59:34%20GMT	https://ftp.arnes.si/packages/crypto-papers/	D:/My%20Web%20Sites/test/ftp.arnes.si/packages/crypto-papers/index.html	(from )
10:59:34	3681/3681	---M--	200	added ('OK')	text/html	date:Sat,%2014%20Dec%202024%2009:59:34%20GMT	https://ftp.arnes.si/packages/crypto-tools/	D:/My%20Web%20Sites/test/ftp.arnes.si/packages/crypto-tools/index.html	(from )
10:59:34	196/196	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2014%20Dec%202024%2009:59:34%20GMT	https://ftp.arnes.si/robots.txt		(from )
10:59:34	148/148	---M--	200	added ('OK')	image/gif	etag:%2294-3e9564c23b600%22	https://ftp.arnes.si/icons/blank.gif	D:/My%20Web%20Sites/test/ftp.arnes.si/icons/blank.gif	(from https://ftp.arnes.si/packages/crypto-tools/)
10:59:34	216/216	---M--	200	added ('OK')	image/gif	etag:%22d8-3e9564c23b600%22	https://ftp.arnes.si/icons/back.gif	D:/My%20Web%20Sites/test/ftp.arnes.si/icons/back.gif	(from https://ftp.arnes.si/packages/crypto-tools/)
10:59:35	225/225	---M--	200	added ('OK')	image/gif	etag:%22e1-3e9564c23b600%22	https://ftp.arnes.si/icons/folder.gif	D:/My%20Web%20Sites/test/ftp.arnes.si/icons/folder.gif	(from https://ftp.arnes.si/packages/crypto-tools/)
10:59:35	3681/3681	---M--	200	added ('OK')	text/html	date:Sat,%2014%20Dec%202024%2009:59:36%20GMT	https://ftp.arnes.si/packages/crypto-tools/?C=N;O=D	D:/My%20Web%20Sites/test/ftp.arnes.si/packages/crypto-tools/indexc052.html	(from https://ftp.arnes.si/packages/crypto-tools/)
10:59:35	245/245	---M--	200	added ('OK')	image/gif	etag:%22f5-3e9564c23b600%22	https://ftp.arnes.si/icons/unknown.gif	D:/My%20Web%20Sites/test/ftp.arnes.si/icons/unknown.gif	(from https://ftp.arnes.si/packages/crypto-tools/)
10:59:35	324/324	---M--	200	added ('OK')	text/html	etag:%22144-3a88bf8aade00%22	https://ftp.arnes.si/packages/crypto-tools/bla	D:/My%20Web%20Sites/test/ftp.arnes.si/packages/crypto-tools/bla.html	(from https://ftp.arnes.si/packages/crypto-tools/)
10:59:35	3681/3681	---M--	200	added ('OK')	text/html	date:Sat,%2014%20Dec%202024%2009:59:36%20GMT	https://ftp.arnes.si/packages/crypto-tools/?C=M;O=A	D:/My%20Web%20Sites/test/ftp.arnes.si/packages/crypto-tools/indexf8a0.html	(from https://ftp.arnes.si/packages/crypto-tools/)
10:59:36	1038/1038	---M--	200	added ('OK')	image/gif	etag:%2240e-3e9564c23b600%22	https://ftp.arnes.si/icons/compressed.gif	D:/My%20Web%20Sites/test/ftp.arnes.si/icons/compressed.gif	(from https://ftp.arnes.si/packages/crypto-papers/)
10:59:36	3681/3681	---M--	200	added ('OK')	text/html	date:Sat,%2014%20Dec%202024%2009:59:37%20GMT	https://ftp.arnes.si/packages/crypto-tools/?C=S;O=A	D:/My%20Web%20Sites/test/ftp.arnes.si/packages/crypto-tools/indexbfec.html	(from https://ftp.arnes.si/packages/crypto-tools/)
10:59:36	2460/2460	---M--	200	added ('OK')	application/x-gzip	etag:%2299c-29d6b5cf45800%22	https://ftp.arnes.si/packages/crypto-papers/0419pr2.txt.gz	D:/My%20Web%20Sites/test/ftp.arnes.si/packages/crypto-papers/0419pr2.txt.gz	(from https://ftp.arnes.si/packages/crypto-papers/)
10:59:36	2217/2217	---M--	200	added ('OK')	application/x-gzip	etag:%228a9-29864bdaffc00%22	https://ftp.arnes.si/packages/crypto-papers/2nd_cpsr_crypto_conf_book_intro.txt.gz	D:/My%20Web%20Sites/test/ftp.arnes.si/packages/crypto-papers/2nd_cpsr_crypto_conf_book_intro.txt.gz	(from https://ftp.arnes.si/packages/crypto-papers/)
10:59:37	1482/1482	---M--	200	added ('OK')	application/x-gzip	etag:%225ca-2c25a265e9800%22	https://ftp.arnes.si/packages/crypto-papers/A5.attack.gz	D:/My%20Web%20Sites/test/ftp.arnes.si/packages/crypto-papers/A5.attack.gz	(from https://ftp.arnes.si/packages/crypto-papers/)
10:59:37	3681/3681	---M--	200	added ('OK')	text/html	date:Sat,%2014%20Dec%202024%2009:59:38%20GMT	https://ftp.arnes.si/packages/crypto-tools/?C=D;O=A	D:/My%20Web%20Sites/test/ftp.arnes.si/packages/crypto-tools/index30b5.html	(from https://ftp.arnes.si/packages/crypto-tools/)
10:59:37	34909/34909	---M--	200	added ('OK')	application/x-gzip	etag:%22885d-2dc0c447a3800%22	https://ftp.arnes.si/packages/crypto-papers/BBCM1_94CafeEsorics.ps.gz	D:/My%20Web%20Sites/test/ftp.arnes.si/packages/crypto-papers/BBCM1_94CafeEsorics.ps.gz	(from https://ftp.arnes.si/packages/crypto-papers/)
10:59:37	35835/35835	---M--	200	added ('OK')	application/x-gzip	etag:%228bfb-2dc0c447a3800%22	https://ftp.arnes.si/packages/crypto-papers/BaPW_91BA1_2.ps.gz	D:/My%20Web%20Sites/test/ftp.arnes.si/packages/crypto-papers/BaPW_91BA1_2.ps.gz	(from https://ftp.arnes.si/packages/crypto-papers/)
10:59:37	16534/16534	---M--	200	added ('OK')	application/x-gzip	etag:%224096-2dc0c447a3800%22	https://ftp.arnes.si/packages/crypto-papers/BlPW_91FSS-Homo_Ecr90.ps.gz	D:/My%20Web%20Sites/test/ftp.arnes.si/packages/crypto-papers/BlPW_91FSS-Homo_Ecr90.ps.gz	(from https://ftp.arnes.si/packages/crypto-papers/)
10:59:38	44566/44566	---M--	200	added ('OK')	application/x-gzip	etag:%22ae16-2dc0c447a3800%22	https://ftp.arnes.si/packages/crypto-papers/ChHP_92UndeniableCr91.ps.gz	D:/My%20Web%20Sites/test/ftp.arnes.si/packages/crypto-papers/ChHP_92UndeniableCr91.ps.gz	(from https://ftp.arnes.si/packages/crypto-papers/)
10:59:38	5636/5636	---M--	200	added ('OK')	text/html	date:Sat,%2014%20Dec%202024%2009:59:39%20GMT	https://ftp.arnes.si/packages/crypto-tools/LUC/	D:/My%20Web%20Sites/test/ftp.arnes.si/packages/crypto-tools/LUC/index.html	(from https://ftp.arnes.si/packages/crypto-tools/)
10:59:38	87381/87381	---M--	200	added ('OK')	application/x-gzip	etag:%2215555-2b51349c3dc00%22	https://ftp.arnes.si/packages/crypto-papers/Crypto.v1.0.ps.gz	D:/My%20Web%20Sites/test/ftp.arnes.si/packages/crypto-papers/Crypto.v1.0.ps.gz	(from https://ftp.arnes.si/packages/crypto-papers/)
10:59:38	63068/63068	---M--	200	added ('OK')	application/x-gzip	etag:%22f65c-2dc0c447a3800%22	https://ftp.arnes.si/packages/crypto-papers/DaPP_94FSS_BC.ps.gz	D:/My%20Web%20Sites/test/ftp.arnes.si/packages/crypto-papers/DaPP_94FSS_BC.ps.gz	(from https://ftp.arnes.si/packages/crypto-papers/)
10:59:38	2903/2903	---M--	200	added ('OK')	application/x-gzip	etag:%22b57-2ae8d9cefbc00%22	https://ftp.arnes.si/packages/crypto-papers/Guardian.pgp.article.gz	D:/My%20Web%20Sites/test/ftp.arnes.si/packages/crypto-papers/Guardian.pgp.article.gz	(from https://ftp.arnes.si/packages/crypto-papers/)
10:59:39	43956/43956	---M--	200	added ('OK')	application/x-gzip	etag:%22abb4-2dc0c447a3800%22	https://ftp.arnes.si/packages/crypto-papers/HePP_93FSS_LowerBounds.ps.gz	D:/My%20Web%20Sites/test/ftp.arnes.si/packages/crypto-papers/HePP_93FSS_LowerBounds.ps.gz	(from https://ftp.arnes.si/packages/crypto-papers/)
10:59:39	9479/9479	---M--	200	added ('OK')	application/x-gzip	etag:%222507-2dc0c447a3800%22	https://ftp.arnes.si/packages/crypto-papers/Here.is.How.to.MacPGP.gz	D:/My%20Web%20Sites/test/ftp.arnes.si/packages/crypto-papers/Here.is.How.to.MacPGP.gz	(from https://ftp.arnes.si/packages/crypto-papers/)
10:59:39	2231/2231	---M--	200	added ('OK')	text/html	date:Sat,%2014%20Dec%202024%2009:59:40%20GMT	https://ftp.arnes.si/packages/crypto-tools/PGP/	D:/My%20Web%20Sites/test/ftp.arnes.si/packages/crypto-tools/PGP/index.html	(from https://ftp.arnes.si/packages/crypto-tools/)
10:59:39	31120/31120	---M--	200	added ('OK')	application/x-gzip	etag:%227990-2aeb5d89e7c00%22	https://ftp.arnes.si/packages/crypto-papers/OSI-94-2.TXT.gz	D:/My%20Web%20Sites/test/ftp.arnes.si/packages/crypto-papers/OSI-94-2.TXT.gz	(from https://ftp.arnes.si/packages/crypto-papers/)
10:59:39	92939/92939	---M--	200	added ('OK')	application/x-gzip	etag:%2216b0b-2dc0c447a3800%22	https://ftp.arnes.si/packages/crypto-papers/PfAss_90DES_IB.ps.gz	D:/My%20Web%20Sites/test/ftp.arnes.si/packages/crypto-papers/PfAss_90DES_IB.ps.gz	(from https://ftp.arnes.si/packages/crypto-papers/)
10:59:39	93800/93800	---M--	200	added ('OK')	application/x-gzip	etag:%2216e68-2dc0c447a3800%22	https://ftp.arnes.si/packages/crypto-papers/PfAss_93DES_C_S.ps.gz	D:/My%20Web%20Sites/test/ftp.arnes.si/packages/crypto-papers/PfAss_93DES_C_S.ps.gz	(from https://ftp.arnes.si/packages/crypto-papers/)
10:59:40	32385/32385	---M--	200	added ('OK')	application/x-gzip	etag:%227e81-2dc0c447a3800%22	https://ftp.arnes.si/packages/crypto-papers/PfPf_90MixBrechenEc89.ps.gz	D:/My%20Web%20Sites/test/ftp.arnes.si/packages/crypto-papers/PfPf_90MixBrechenEc89.ps.gz	(from https://ftp.arnes.si/packages/crypto-papers/)
10:59:40	25322/25322	---MC-	200	added ('OK')	text/html	date:Sat,%2014%20Dec%202024%2009:59:41%20GMT	https://ftp.arnes.si/packages/crypto-tools/applied-crypto/	D:/My%20Web%20Sites/test/ftp.arnes.si/packages/crypto-tools/applied-crypto/index.html	(from https://ftp.arnes.si/packages/crypto-tools/)
10:59:40	46949/46949	---M--	200	added ('OK')	application/x-gzip	etag:%22b765-2dc0c447a3800%22	https://ftp.arnes.si/packages/crypto-papers/PfWa2_91FSS_Securicom.ps.gz	D:/My%20Web%20Sites/test/ftp.arnes.si/packages/crypto-papers/PfWa2_91FSS_Securicom.ps.gz	(from https://ftp.arnes.si/packages/crypto-papers/)
10:59:40	32570/32570	---M--	200	added ('OK')	application/x-gzip	etag:%227f3a-2dc0c447a3800%22	https://ftp.arnes.si/packages/crypto-papers/PfWa5_92DC1_1IB.ps.gz	D:/My%20Web%20Sites/test/ftp.arnes.si/packages/crypto-papers/PfWa5_92DC1_1IB.ps.gz	(from https://ftp.arnes.si/packages/crypto-papers/)
10:59:40	51203/51203	---M--	200	added ('OK')	application/x-gzip	etag:%22c803-2dc0c447a3800%22	https://ftp.arnes.si/packages/crypto-papers/PfWa_90FSS_formal_IB.ps.gz	D:/My%20Web%20Sites/test/ftp.arnes.si/packages/crypto-papers/PfWa_90FSS_formal_IB.ps.gz	(from https://ftp.arnes.si/packages/crypto-papers/)
10:59:41	44865/44865	---M--	200	added ('OK')	application/x-gzip	etag:%22af41-2dc0c447a3800%22	https://ftp.arnes.si/packages/crypto-papers/PfWa_92BA1-1.ps.gz	D:/My%20Web%20Sites/test/ftp.arnes.si/packages/crypto-papers/PfWa_92BA1-1.ps.gz	(from https://ftp.arnes.si/packages/crypto-papers/)
10:59:41	12696/12696	---MC-	200	added ('OK')	text/html	date:Sat,%2014%20Dec%202024%2009:59:42%20GMT	https://ftp.arnes.si/packages/crypto-tools/bignum/	D:/My%20Web%20Sites/test/ftp.arnes.si/packages/crypto-tools/bignum/index.html	(from https://ftp.arnes.si/packages/crypto-tools/)
10:59:41	23385/23385	---M--	200	added ('OK')	application/x-gzip	etag:%225b59-2dc0c447a3800%22	https://ftp.arnes.si/packages/crypto-papers/PfWa_93zuMaKIServerRSA.ps.gz	D:/My%20Web%20Sites/test/ftp.arnes.si/packages/crypto-papers/PfWa_93zuMaKIServerRSA.ps.gz	(from https://ftp.arnes.si/packages/crypto-papers/)
10:59:41	43659/43659	---M--	200	added ('OK')	application/x-gzip	etag:%22aa8b-2dc0c447a3800%22	https://ftp.arnes.si/packages/crypto-papers/PfWa_94FormalItsecIB.ps.gz	D:/My%20Web%20Sites/test/ftp.arnes.si/packages/crypto-papers/PfWa_94FormalItsecIB.ps.gz	(from https://ftp.arnes.si/packages/crypto-papers/)
10:59:41	25011/25011	---M--	200	added ('OK')	application/x-gzip	etag:%2261b3-2dc0c447a3800%22	https://ftp.arnes.si/packages/crypto-papers/Pfit1_94FSSo.BaumIB.ps.gz	D:/My%20Web%20Sites/test/ftp.arnes.si/packages/crypto-papers/Pfit1_94FSSo.BaumIB.ps.gz	(from https://ftp.arnes.si/packages/crypto-papers/)
10:59:41	19451/19451	---M--	200	added ('OK')	application/x-gzip	etag:%224bfb-2dc0c447a3800%22	https://ftp.arnes.si/packages/crypto-papers/Pfit2_94Wahl_Brechen.ps.gz	D:/My%20Web%20Sites/test/ftp.arnes.si/packages/crypto-papers/Pfit2_94Wahl_Brechen.ps.gz	(from https://ftp.arnes.si/packages/crypto-papers/)
10:59:42	41120/41120	---M--	200	added ('OK')	application/x-gzip	etag:%22a0a0-2dc0c447a3800%22	https://ftp.arnes.si/packages/crypto-papers/Pfit4_93GenSigDef.ps.gz	D:/My%20Web%20Sites/test/ftp.arnes.si/packages/crypto-papers/Pfit4_93GenSigDef.ps.gz	(from https://ftp.arnes.si/packages/crypto-papers/)
10:59:42	40837/40837	---M--	200	added ('OK')	application/x-gzip	etag:%229f85-2dc0c447a3800%22	https://ftp.arnes.si/packages/crypto-papers/Pfit5_93GenSigDef_IB.ps.gz	D:/My%20Web%20Sites/test/ftp.arnes.si/packages/crypto-papers/Pfit5_93GenSigDef_IB.ps.gz	(from https://ftp.arnes.si/packages/crypto-papers/)
10:59:42	77977/77977	---MC-	200	added ('OK')	text/html	date:Sat,%2014%20Dec%202024%2009:59:43%20GMT	https://ftp.arnes.si/packages/crypto-tools/code/	D:/My%20Web%20Sites/test/ftp.arnes.si/packages/crypto-tools/code/index.html	(from https://ftp.arnes.si/packages/crypto-tools/)
10:59:42	19279/19279	---M--	200	added ('OK')	application/x-gzip	etag:%224b4f-2dc0c447a3800%22	https://ftp.arnes.si/packages/crypto-papers/Pfit8_91FSS_compsec.ps.gz	D:/My%20Web%20Sites/test/ftp.arnes.si/packages/crypto-papers/Pfit8_91FSS_compsec.ps.gz	(from https://ftp.arnes.si/packages/crypto-papers/)
10:59:42	3836/3836	---M--	200	added ('OK')	application/x-gzip	etag:%22efc-2dc0c447a3800%22	https://ftp.arnes.si/packages/crypto-papers/Steganography.software.list.gz	D:/My%20Web%20Sites/test/ftp.arnes.si/packages/crypto-papers/Steganography.software.list.gz	(from https://ftp.arnes.si/packages/crypto-papers/)
10:59:43	48479/48479	---M--	200	added ('OK')	application/x-gzip	etag:%22bd5f-2dc0c447a3800%22	https://ftp.arnes.si/packages/crypto-papers/WaPf1_89DiscoEngl.ps.gz	D:/My%20Web%20Sites/test/ftp.arnes.si/packages/crypto-papers/WaPf1_89DiscoEngl.ps.gz	(from https://ftp.arnes.si/packages/crypto-papers/)
10:59:43	3336/3336	---M--	200	added ('OK')	text/html	etag:%22d08-2ccce7dd71c00%22	https://ftp.arnes.si/packages/crypto-tools/cypherpunks/	D:/My%20Web%20Sites/test/ftp.arnes.si/packages/crypto-tools/cypherpunks/index.html	(from https://ftp.arnes.si/packages/crypto-tools/)
10:59:43	56648/56648	---M--	200	added ('OK')	application/x-gzip	etag:%22dd48-2dc0c447a3800%22	https://ftp.arnes.si/packages/crypto-papers/Waid_90fail-stopDC.ps.gz	D:/My%20Web%20Sites/test/ftp.arnes.si/packages/crypto-papers/Waid_90fail-stopDC.ps.gz	(from https://ftp.arnes.si/packages/crypto-papers/)
10:59:43	5577/5577	---M--	200	added ('OK')	application/x-gzip	etag:%2215c9-29864bdaffc00%22	https://ftp.arnes.si/packages/crypto-papers/abernathy_crypto_article_92.txt.gz	D:/My%20Web%20Sites/test/ftp.arnes.si/packages/crypto-papers/abernathy_crypto_article_92.txt.gz	(from https://ftp.arnes.si/packages/crypto-papers/)
10:59:43	3464/3464	---M--	200	added ('OK')	application/x-gzip	etag:%22d88-2b27b71007c00%22	https://ftp.arnes.si/packages/crypto-papers/attack-on-8-round-DES.gz	D:/My%20Web%20Sites/test/ftp.arnes.si/packages/crypto-papers/attack-on-8-round-DES.gz	(from https://ftp.arnes.si/packages/crypto-papers/)
10:59:43	8713/8713	---M--	200	added ('OK')	application/x-gzip	etag:%222209-2bbfcb5393800%22	https://ftp.arnes.si/packages/crypto-papers/baker_on_clipper.gz	D:/My%20Web%20Sites/test/ftp.arnes.si/packages/crypto-papers/baker_on_clipper.gz	(from https://ftp.arnes.si/packages/crypto-papers/)
10:59:44	9068/9068	---M--	200	added ('OK')	application/x-gzip	etag:%22236c-2dc0c447a3800%22	https://ftp.arnes.si/packages/crypto-papers/barlow_vs_denning.gz	D:/My%20Web%20Sites/test/ftp.arnes.si/packages/crypto-papers/barlow_vs_denning.gz	(from https://ftp.arnes.si/packages/crypto-papers/)
10:59:44	28133/28133	---MC-	200	added ('OK')	text/html	date:Sat,%2014%20Dec%202024%2009:59:45%20GMT	https://ftp.arnes.si/packages/crypto-tools/docs/	D:/My%20Web%20Sites/test/ftp.arnes.si/packages/crypto-tools/docs/index.html	(from https://ftp.arnes.si/packages/crypto-tools/)
10:59:44	21226/21226	---M--	200	added ('OK')	application/x-gzip	etag:%2252ea-2dc0c447a3800%22	https://ftp.arnes.si/packages/crypto-papers/big_brother_inside_sticker.ps.gz	D:/My%20Web%20Sites/test/ftp.arnes.si/packages/crypto-papers/big_brother_inside_sticker.ps.gz	(from https://ftp.arnes.si/packages/crypto-papers/)
10:59:44	21233/21233	---M--	200	added ('OK')	application/x-gzip	etag:%2252f1-2dc0c447a3800%22	https://ftp.arnes.si/packages/crypto-papers/big_brother_inside_sticker_small.ps.gz	D:/My%20Web%20Sites/test/ftp.arnes.si/packages/crypto-papers/big_brother_inside_sticker_small.ps.gz	(from https://ftp.arnes.si/packages/crypto-papers/)
10:59:45	7704/7704	---M--	200	added ('OK')	application/x-gzip	etag:%221e18-2b66945113c00%22	https://ftp.arnes.si/packages/crypto-papers/block-mixing-transforms-ritter.gz	D:/My%20Web%20Sites/test/ftp.arnes.si/packages/crypto-papers/block-mixing-transforms-ritter.gz	(from https://ftp.arnes.si/packages/crypto-papers/)
10:59:45	3952/3952	---M--	200	added ('OK')	text/html	date:Sat,%2014%20Dec%202024%2009:59:46%20GMT	https://ftp.arnes.si/packages/crypto-tools/ftp.funet.fi-crypto/	D:/My%20Web%20Sites/test/ftp.arnes.si/packages/crypto-tools/ftp.funet.fi-crypto/index.html	(from https://ftp.arnes.si/packages/crypto-tools/)
10:59:45	2006/2006	---M--	200	added ('OK')	text/html	date:Sat,%2014%20Dec%202024%2009:59:46%20GMT	https://ftp.arnes.si/packages/crypto-tools/ftp.ox.ac.uk/	D:/My%20Web%20Sites/test/ftp.arnes.si/packages/crypto-tools/ftp.ox.ac.uk/index.html	(from https://ftp.arnes.si/packages/crypto-tools/)
10:59:45	8762385/8762385	---M--	200	added ('OK')	application/x-gzip	etag:%2285b411-31f1489b0bc00%22	https://ftp.arnes.si/packages/crypto-papers/basic_cryptanalysis.ps.tar.gz	D:/My%20Web%20Sites/test/ftp.arnes.si/packages/crypto-papers/basic_cryptanalysis.ps.tar.gz	(from https://ftp.arnes.si/packages/crypto-papers/)
10:59:45	1849/1849	---M--	200	added ('OK')	text/html	date:Sat,%2014%20Dec%202024%2009:59:46%20GMT	https://ftp.arnes.si/packages/crypto-tools/libdes/	D:/My%20Web%20Sites/test/ftp.arnes.si/packages/crypto-tools/libdes/index.html	(from https://ftp.arnes.si/packages/crypto-tools/)
10:59:45	4886/4886	---M--	200	added ('OK')	application/x-gzip	etag:%221316-2bc7568457800%22	https://ftp.arnes.si/packages/crypto-papers/breaking-enigma-history.txt.gz	D:/My%20Web%20Sites/test/ftp.arnes.si/packages/crypto-papers/breaking-enigma-history.txt.gz	(from https://ftp.arnes.si/packages/crypto-papers/)
10:59:46	3391/3391	---M--	200	added ('OK')	application/x-gzip	etag:%22d3f-2bc7568457800%22	https://ftp.arnes.si/packages/crypto-papers/breaking-enigma-tech.txt.gz	D:/My%20Web%20Sites/test/ftp.arnes.si/packages/crypto-papers/breaking-enigma-tech.txt.gz	(from https://ftp.arnes.si/packages/crypto-papers/)
10:59:46	4488/4488	---M--	200	added ('OK')	text/html	date:Sat,%2014%20Dec%202024%2009:59:47%20GMT	https://ftp.arnes.si/packages/crypto-tools/math/	D:/My%20Web%20Sites/test/ftp.arnes.si/packages/crypto-tools/math/index.html	(from https://ftp.arnes.si/packages/crypto-tools/)
10:59:46	7779/7779	---M--	200	added ('OK')	application/x-gzip	etag:%221e63-2dc0c447a3800%22	https://ftp.arnes.si/packages/crypto-papers/ccc_mode.gz	D:/My%20Web%20Sites/test/ftp.arnes.si/packages/crypto-papers/ccc_mode.gz	(from https://ftp.arnes.si/packages/crypto-papers/)
10:59:46	25827/25827	---M--	200	added ('OK')	application/x-gzip	etag:%2264e3-29864bdaffc00%22	https://ftp.arnes.si/packages/crypto-papers/cfp2_crypto_panel_discussion.txt.gz	D:/My%20Web%20Sites/test/ftp.arnes.si/packages/crypto-papers/cfp2_crypto_panel_discussion.txt.gz	(from https://ftp.arnes.si/packages/crypto-papers/)
10:59:46	1044/1044	---M--	200	added ('OK')	application/x-gzip	etag:%22414-29cca6e395800%22	https://ftp.arnes.si/packages/crypto-papers/chaos.gz	D:/My%20Web%20Sites/test/ftp.arnes.si/packages/crypto-papers/chaos.gz	(from https://ftp.arnes.si/packages/crypto-papers/)
10:59:47	12553/12553	---M--	200	added ('OK')	application/x-gzip	etag:%223109-2a491f8837800%22	https://ftp.arnes.si/packages/crypto-papers/chaums_dining_cryptographers_problem.gz	D:/My%20Web%20Sites/test/ftp.arnes.si/packages/crypto-papers/chaums_dining_cryptographers_problem.gz	(from https://ftp.arnes.si/packages/crypto-papers/)
10:59:47	2440/2440	---M--	200	added ('OK')	text/html	date:Sat,%2014%20Dec%202024%2009:59:48%20GMT	https://ftp.arnes.si/packages/crypto-tools/rpub.cl.msu.edu/	D:/My%20Web%20Sites/test/ftp.arnes.si/packages/crypto-tools/rpub.cl.msu.edu/index.html	(from https://ftp.arnes.si/packages/crypto-tools/)
10:59:47	43789/43789	---M--	200	added ('OK')	application/x-gzip	etag:%22ab0d-29864bdaffc00%22	https://ftp.arnes.si/packages/crypto-papers/comp_sec_act_87_report.txt.gz	D:/My%20Web%20Sites/test/ftp.arnes.si/packages/crypto-papers/comp_sec_act_87_report.txt.gz	(from https://ftp.arnes.si/packages/crypto-papers/)
10:59:47	4624/4624	---M--	200	added ('OK')	application/x-gzip	etag:%221210-2dc0c447a3800%22	https://ftp.arnes.si/packages/crypto-papers/computing_inverses.gz	D:/My%20Web%20Sites/test/ftp.arnes.si/packages/crypto-papers/computing_inverses.gz	(from https://ftp.arnes.si/packages/crypto-papers/)
10:59:47	8619/8619	---M--	200	added ('OK')	application/x-gzip	etag:%2221ab-29864bdaffc00%22	https://ftp.arnes.si/packages/crypto-papers/cpsr_crypto_article.txt.gz	D:/My%20Web%20Sites/test/ftp.arnes.si/packages/crypto-papers/cpsr_crypto_article.txt.gz	(from https://ftp.arnes.si/packages/crypto-papers/)
10:59:48	7029/7029	---M--	200	added ('OK')	application/x-gzip	etag:%221b75-29864bdaffc00%22	https://ftp.arnes.si/packages/crypto-papers/cpsr_letter_crypto_policy_1992.txt.gz	D:/My%20Web%20Sites/test/ftp.arnes.si/packages/crypto-papers/cpsr_letter_crypto_policy_1992.txt.gz	(from https://ftp.arnes.si/packages/crypto-papers/)
10:59:48	2841/2841	---M--	200	added ('OK')	text/html	date:Sat,%2014%20Dec%202024%2009:59:49%20GMT	https://ftp.arnes.si/packages/crypto-tools/rsa.com/	D:/My%20Web%20Sites/test/ftp.arnes.si/packages/crypto-tools/rsa.com/index.html	(from https://ftp.arnes.si/packages/crypto-tools/)
10:59:48	2641/2641	---M--	200	added ('OK')	application/x-gzip	etag:%22a51-296aa2d2dbc00%22	https://ftp.arnes.si/packages/crypto-papers/crc-discussion.txt.gz	D:/My%20Web%20Sites/test/ftp.arnes.si/packages/crypto-papers/crc-discussion.txt.gz	(from https://ftp.arnes.si/packages/crypto-papers/)
10:59:48	1938/1938	---M--	200	added ('OK')	application/x-gzip	etag:%22792-2dc0c447a3800%22	https://ftp.arnes.si/packages/crypto-papers/credit_card_checksum.gz	D:/My%20Web%20Sites/test/ftp.arnes.si/packages/crypto-papers/credit_card_checksum.gz	(from https://ftp.arnes.si/packages/crypto-papers/)
10:59:48	1980/1980	---M--	200	added ('OK')	application/x-gzip	etag:%227bc-2bc7568457800%22	https://ftp.arnes.si/packages/crypto-papers/crypt-bookstores.txt.gz	D:/My%20Web%20Sites/test/ftp.arnes.si/packages/crypto-papers/crypt-bookstores.txt.gz	(from https://ftp.arnes.si/packages/crypto-papers/)
10:59:49	2816/2816	---M--	200	added ('OK')	application/x-gzip	etag:%22b00-296960f565c00%22	https://ftp.arnes.si/packages/crypto-papers/crypt-journals.txt.gz	D:/My%20Web%20Sites/test/ftp.arnes.si/packages/crypto-papers/crypt-journals.txt.gz	(from https://ftp.arnes.si/packages/crypto-papers/)
10:59:49	1133/1133	---M--	200	added ('OK')	application/x-gzip	etag:%2246d-2bc7568457800%22	https://ftp.arnes.si/packages/crypto-papers/crypt-sites.txt.gz	D:/My%20Web%20Sites/test/ftp.arnes.si/packages/crypto-papers/crypt-sites.txt.gz	(from https://ftp.arnes.si/packages/crypto-papers/)
10:59:49	33645/33645	---MC-	200	added ('OK')	text/html	date:Sat,%2014%20Dec%202024%2009:59:50%20GMT	https://ftp.arnes.si/packages/crypto-papers/?C=N;O=D	D:/My%20Web%20Sites/test/ftp.arnes.si/packages/crypto-papers/indexc052.html	(from https://ftp.arnes.si/packages/crypto-papers/)
10:59:49	106375/106375	---M--	200	added ('OK')	application/x-gzip	etag:%2219f87-2815dbf9b7800%22	https://ftp.arnes.si/packages/crypto-papers/crypt.txt.gz	D:/My%20Web%20Sites/test/ftp.arnes.si/packages/crypto-papers/crypt.txt.gz	(from https://ftp.arnes.si/packages/crypto-papers/)
10:59:49	98113/98113	---M--	200	added ('OK')	application/x-gzip	etag:%2217f41-2b527679b3c00%22	https://ftp.arnes.si/packages/crypto-papers/cryptlesson.ps.gz	D:/My%20Web%20Sites/test/ftp.arnes.si/packages/crypto-papers/cryptlesson.ps.gz	(from https://ftp.arnes.si/packages/crypto-papers/)
10:59:50	225007/225007	---M--	200	added ('OK')	application/x-gzip	etag:%2236eef-28d13f489fc00%22	https://ftp.arnes.si/packages/crypto-papers/cryptlesson.tar.gz	D:/My%20Web%20Sites/test/ftp.arnes.si/packages/crypto-papers/cryptlesson.tar.gz	(from https://ftp.arnes.si/packages/crypto-papers/)
10:59:50	33645/33645	---MC-	200	added ('OK')	text/html	date:Sat,%2014%20Dec%202024%2009:59:51%20GMT	https://ftp.arnes.si/packages/crypto-papers/?C=M;O=A	D:/My%20Web%20Sites/test/ftp.arnes.si/packages/crypto-papers/indexf8a0.html	(from https://ftp.arnes.si/packages/crypto-papers/)
